GROUP_NAME,N,AVG_PROB,MEDIAN_PROB,POSITIVE_SHARE
nanotechnology engineering technologists and technicians,10897,0.19836002522811913,9.999999747378752e-05,0.189961
"first-line supervisors of farming, fishing, and forestry workers",1860,0.19882698868005005,9.999999747378752e-05,0.188172
"buyers and purchasing agents, farm products",506,0.19285395247974477,0.00019999999494757503,0.187747
natural sciences managers,24909,0.1976274193507843,0.00019999999494757503,0.187201
"cooks, private household",1900,0.19916789443489458,0.00019999999494757503,0.186842
"office clerks, general",8427,0.19490061660951427,9.999999747378752e-05,0.186781
landscaping and groundskeeping workers,2345,0.19510409308609297,9.999999747378752e-05,0.186780
first-line supervisors of office and administrative support workers,44542,0.19636253832292544,9.999999747378752e-05,0.186723
public safety telecommunicators,2953,0.1937950892905525,9.999999747378752e-05,0.186251
police identification and records officers,677,0.19746248052838564,0.0,0.186115
lawyers,175482,0.19491283107381763,9.999999747378752e-05,0.185774
medical equipment repairers,792,0.19225378723120853,0.0,0.185606
insurance claims and policy processing clerks,8391,0.19354043565960433,9.999999747378752e-05,0.184960
demonstrators and product promoters,10271,0.19358895866124384,9.999999747378752e-05,0.184792
floral designers,958,0.19084269244455995,9.999999747378752e-05,0.184760
first-line supervisors of non-retail sales workers,3880,0.19537981904931886,0.00019999999494757503,0.184278
cashiers,14083,0.19065599608257444,9.999999747378752e-05,0.183768
transportation engineers,3362,0.19021927371624786,9.999999747378752e-05,0.183522
amusement and recreation attendants,801,0.1927612977071769,9.999999747378752e-05,0.183521
"meeting, convention, and event planners",27708,0.19420996785303268,9.999999747378752e-05,0.183377
food scientists and technologists,597,0.19125979858876133,9.999999747378752e-05,0.182580
fast food and counter workers,2421,0.1881815776281342,9.999999747378752e-05,0.182569
compliance managers,9700,0.19390494811268508,0.00019999999494757503,0.181753
water/wastewater engineers,6945,0.1915479332079531,9.999999747378752e-05,0.181425
music directors and composers,24044,0.1893186486828805,0.00019999999494757503,0.180752
management analysts,21718,0.1883970527030345,9.999999747378752e-05,0.179160
search marketing strategists,28220,0.18829099182642847,0.00019999999494757503,0.178349
telemarketers,10886,0.1859543721808968,0.00019999999494757503,0.177108
environmental economists,1686,0.18510373641691683,9.999999747378752e-05,0.176750
materials scientists,538,0.182109293229925,9.999999747378752e-05,0.176580
counter and rental clerks,2761,0.18505979672948583,9.999999747378752e-05,0.176023
models,2183,0.183033485223661,0.00019999999494757503,0.175905
bioinformatics scientists,597,0.18207303123809976,9.999999747378752e-05,0.175879
new accounts clerks,2700,0.18377025888848206,9.999999747378752e-05,0.175556
medical equipment preparers,1154,0.1814913342715333,9.999999747378752e-05,0.175043
retail salespersons,18927,0.1832899767677173,9.999999747378752e-05,0.174988
private detectives and investigators,2624,0.1875882618183357,0.00014999999621068127,0.174543
computer and information research scientists,843,0.1834347564567135,9.999999747378752e-05,0.173191
water and wastewater treatment plant and system operators,601,0.18264109775834023,9.999999747378752e-05,0.173045
microbiologists,1287,0.18186822034652048,0.0,0.172494
proofreaders and copy markers,5935,0.1806633359090232,9.999999747378752e-05,0.172367
general and operations managers,484279,0.18292867134967083,9.999999747378752e-05,0.172124
"social scientists and related workers, all other",9872,0.18053354906803476,9.999999747378752e-05,0.171900
"janitors and cleaners, except maids and housekeeping cleaners",3272,0.17895449232833516,9.999999747378752e-05,0.171455
legal secretaries and administrative assistants,4459,0.1790001341519314,9.999999747378752e-05,0.171115
"cooks, short order",1433,0.1798867406147416,9.999999747378752e-05,0.170272
"sales and related workers, all other",2744,0.18102142813572875,9.999999747378752e-05,0.170190
wind energy operations managers,4963,0.18110880498414872,9.999999747378752e-05,0.169655
"military officer special and tactical operations leaders, all other",2801,0.1834676539182056,9.999999747378752e-05,0.168868
biostatisticians,989,0.17291607622076063,0.0,0.168857
